Code,Year,NOx,SO2,CO,BC,NH3,NMVOC,Air pollution emissions
GHA,2009,85362.87,43737.797,736427.3,10519.169,88295.73,269226.56,1233569.426
GHA,2010,91712.31,51134.758,736437.7,10409.279,90402.05,275680.03,1255776.1269999999
GHA,2011,91162.8,34893.8,788803.4,11091.587,94304.7,306089.03,1326345.317
GHA,2012,113110.73,58191.42,820321.94,11722.802,97531.83,319809.53,1420688.252
GHA,2013,119993.16,70791.99,856796.0,11988.389,101849.086,340752.12,1502170.745
GHA,2014,113587.73,53687.742,909725.94,12220.539,106123.125,356886.4,1552231.4760000003
GHA,2015,110276.88,36492.496,913250.6,12697.479,108747.47,359433.1,1540898.025
GHA,2016,120790.3,69039.42,901700.1,12407.314,111075.766,354810.88,1569823.7800000003
GHA,2017,109941.52,57374.387,938670.56,12725.972,114142.32,385547.5,1618402.2590000003
GHA,2018,117353.16,58499.633,967941.5,12986.373,113576.836,395075.34,1665432.842
GHA,2019,118287.45,51523.152,990117.7,13354.878,116180.28,403163.94,1692627.4
GHA,2020,116417.11,33113.543,1004874.3,13380.306,118278.62,410343.62,1696407.4990000003
GIB,2001,3420.2468,1631.9585,5466.8477,21.855648,40.54671,830.83167,11412.287028
GIB,2002,3494.2153,1682.97,4655.495,22.25679,41.70907,745.07935,10641.72551
GIB,2003,3568.1423,1715.3837,3805.1418,22.660484,44.195076,660.22217,9815.74553
GIB,2004,3696.0234,1681.8978,3241.3562,24.774435,51.838528,619.1119,9315.002262999998
GIB,2005,3782.8289,1782.111,2226.0256,25.56527,54.948997,522.0039,8393.483667
GIB,2006,3896.5322,1883.4226,2138.718,26.656334,54.17347,502.02686,8501.529464000001
GIB,2007,3859.0247,1933.2327,2055.3035,26.162077,49.34452,504.89435,8427.961847
GIB,2008,3987.4817,2083.2422,1876.8102,26.442839,46.098534,475.19482,8495.270293
GIB,2009,4182.358,2187.0515,1832.8436,29.028854,46.772026,466.54153,8744.595510000001
GIB,2010,4147.709,2187.1611,1618.3779,29.337496,41.650837,426.77145,8451.007783
GIB,2011,3997.5845,2129.6309,1570.3506,26.068108,40.40198,418.1349,8182.170988
GIB,2012,4086.9155,2179.6807,1581.3011,24.333849,40.62704,421.21652,8334.074709
GIB,2013,4302.418,2331.7898,1678.9674,23.259272,43.353764,440.33984,8820.128075999999
GIB,2014,4444.3057,2434.9375,1805.4425,22.130835,47.041595,463.15396,9217.01209
GIB,2015,4556.266,2737.1047,1811.7506,20.91639,50.520718,454.53857,9631.096978
GIB,2016,4623.03,2590.2698,1833.3037,20.158735,53.408146,453.8786,9574.048981
GIB,2017,4873.2983,2593.453,1872.6001,19.504936,56.86731,458.2514,9873.975045999998
GIB,2018,5109.4175,2596.6348,1903.2083,18.610754,60.32196,461.2054,10149.398713999999
GIB,2019,4298.982,1800.9929,2054.4954,16.625908,64.07106,443.3655,8678.532768
GIB,2020,1774.7698,47.097122,1543.2767,11.619642,58.00474,360.02383,3794.7918339999997
GRC,2001,429710.6,587969.2,904183.4,7285.284,74061.1,252662.62,2255872.204
GRC,2002,425443.9,573335.4,860259.56,7483.5186,73187.46,256670.48,2196380.3186000003
GRC,2003,438486.38,581047.75,831287.0,7844.601,73497.87,257193.06,2189356.661
GRC,2004,434642.66,578565.06,817359.25,6869.503,72061.484,255222.48,2164720.437
GRC,2005,447702.03,600049.8,762221.4,7323.2617,71606.42,245363.83,2134266.7416999997
GRC,2006,447401.25,557459.06,777796.94,7561.3135,68415.33,224616.72,2083250.6135
GRC,2007,444995.47,547310.8,736073.25,7225.1416,69186.32,215814.23,2020605.2116
GRC,2008,418629.34,479450.34,682251.4,6931.346,60218.055,202921.73,1850402.211
GRC,2009,409501.12,428812.9,632050.6,6118.1777,62930.676,200643.16,1740056.6337
GRC,2010,342247.16,265384.47,566347.6,5153.9854,67176.41,183700.67,1430010.2953999997
GRC,2011,297920.78,186848.25,549617.6,4447.7656,70487.16,171006.64,1280328.1956000002
GRC,2012,258299.11,172845.3,572134.9,3310.9912,70838.7,168188.72,1245617.7212
GRC,2013,243591.44,159224.39,496225.2,2999.15,70450.46,151142.08,1123632.72
GRC,2014,237742.73,142896.31,509838.53,3017.912,71544.41,153956.16,1118996.0520000001
GRC,2015,234646.4,135310.81,488921.47,2920.486,70278.03,161882.28,1093959.476
GRC,2016,230865.38,112574.0,433016.8,2784.5256,71149.89,158487.88,1008878.4756
GRC,2017,238130.67,120023.586,445288.03,2692.0015,70304.586,162106.83,1038545.7035000001
GRC,2018,229563.97,121692.664,426762.16,2624.1753,67795.75,161021.47,1009460.1893
GRC,2019,223568.27,111146.21,417175.2,2367.3208,67442.28,159099.58,980798.8607999999
GRC,2020,194953.3,86396.05,373485.6,2154.6218,67173.92,147585.36,871748.8518
GRL,2001,11.044394,2.45211,3.129,0.0,85.939545,299.25616,401.821209
GRL,2002,10.995341,2.32189,3.178,0.0,68.35046,286.51022,371.355911
GRL,2003,11.182256,2.18646,3.227,0.0,68.924904,273.71625,359.23687
GRL,2004,11.329198,2.05457,3.29,0.0,68.89501,260.6968,346.265578
GRL,2005,11.491198,1.916,3.353,0.0,61.969788,247.39375,326.123736
GRL,2006,11.634401,1.944,3.402,0.0,61.541958,247.70357,326.225929
GRL,2007,11.864014,1.976,3.458,0.0,61.52107,247.82303,326.642114
GRL,2008,12.017902,2.008,3.514,0.0,60.99728,247.7921,326.32928200000003
GRL,2009,12.15903,2.04,3.57,0.0,57.4678,247.61784,322.85467
GRL,2010,12.304459,2.072,3.626,0.0,54.02795,247.52792,319.55832899999996
GRL,2011,12.455414,2.104,3.682,0.0,54.148613,247.49452,319.884547
GRL,2012,12.611047,2.136,3.738,0.0,54.368877,247.50467,320.358594
GRL,2013,12.6232195,2.136,3.738,0.0,54.601032,247.52324,320.6214915
GRL,2014,12.523525,2.136,3.738,0.0,54.19159,247.10689,319.696005
GRL,2015,12.495614,2.136,3.738,0.0,54.08467,247.25772,319.712004
GRL,2016,12.457367,2.136,3.738,0.0,53.946445,247.78644,320.064252
GRL,2017,12.496229,2.144,3.752,0.0,54.047375,248.08167,320.521274
GRL,2018,12.522033,2.152,3.766,0.0,54.08309,248.59514,321.11826299999996
GRL,2019,12.525914,2.152,3.766,0.0,54.154594,248.91283,321.511338
GRL,2020,12.529796,2.152,3.766,0.0,54.226097,249.23051,321.904403
GRD,2001,2654.6335,1279.3075,3853.62,33.748318,310.8917,914.1141,9046.315118
GRD,2002,2649.23,357.49173,3467.4624,32.406506,325.79428,885.4362,7717.821116
GRD,2003,3036.3804,398.53116,3791.6892,32.328773,329.18185,922.2228,8510.334182999999
GRD,2004,2985.1406,382.97653,3827.9402,31.410599,326.43127,890.65533,8444.554529
GRD,2005,3116.7854,399.58307,3946.2056,31.271343,319.72015,896.3924,8709.957963
GRD,2006,3108.1199,418.88095,3525.739,32.038586,342.5486,888.114,8315.441036
GRD,2007,3222.1143,454.95102,3525.9211,32.289883,343.672,886.6414,8465.589703000001
GRD,2008,3468.907,524.49603,3627.01,33.6452,348.10812,901.59357,8903.75992
GRD,2009,3608.3408,525.04956,3921.103,34.17788,354.7294,948.9274,9392.32804
GRD,2010,3997.5837,504.8561,3962.0151,35.37033,349.81488,981.4192,9831.05931
GRD,2011,3546.117,300.45877,4378.57,28.600933,352.01587,1051.6136,9657.376172999999
GRD,2012,3701.5488,343.5057,4203.604,29.92239,354.22272,1041.692,9674.495610000002
GRD,2013,4132.9697,339.4003,4795.955,29.96612,358.53543,1134.3855,10791.21205
GRD,2014,3535.2612,326.23404,4153.077,29.986639,357.95197,1057.2905,9459.801348999998
GRD,2015,3622.4678,336.06302,4234.6816,30.229916,358.98407,1057.6199,9640.046306
GRD,2016,3545.5615,333.66296,4105.8823,30.182405,359.99902,1040.6377,9415.925884999999
GRD,2017,3456.853,346.96933,4065.8577,30.598747,363.1561,1037.5715,9301.006377
GRD,2018,3536.491,342.77652,4106.9834,30.679798,364.00296,1042.4403,9423.373978000001
GRD,2019,3492.2825,331.1319,4119.3145,30.89356,365.23352,1041.7775,9380.63348
GRD,2020,3201.5132,315.66046,3683.5789,29.313725,364.35754,972.4643,8566.888125
GLP,2001,23622.37,12795.235,28957.219,156.35301,1385.1151,5574.113,72490.40510999999
GLP,2002,23396.234,3227.8865,25193.93,140.1569,1506.5891,5184.3438,58649.1403
GLP,2003,25686.836,3463.8542,27322.56,139.30522,1468.4291,5417.5215,63498.50602000001
GLP,2004,23940.223,3122.4707,27538.812,130.58917,1376.4255,5113.8945,61222.41487000001
GLP,2005,23323.596,2879.105,27409.666,127.51038,1279.5543,5043.7866,60063.21828
GLP,2006,23016.928,2833.297,23796.717,130.97552,1239.1998,4787.207,55804.32432
GLP,2007,23564.865,3050.4563,23392.734,132.98543,1167.4641,4736.791,56045.29583
GLP,2008,22702.229,3224.4246,21727.443,137.8477,1164.3962,4527.01,53483.3505
GLP,2009,24070.115,3319.2864,24111.07,141.61282,1147.8992,4879.8794,57669.86282
GLP,2010,27063.754,3099.4578,24840.258,145.1318,1142.6091,5208.5996,61499.81030000001
GLP,2011,25108.049,1916.3837,26601.754,106.4705,1136.0848,5503.0522,60371.7942
GLP,2012,22097.637,2197.417,21867.596,113.33596,1113.0857,4852.1074,52241.17906
GLP,2013,23616.176,2169.2974,23736.945,112.577385,1105.0709,5122.7686,55862.835284999994
GLP,2014,24165.506,2081.1946,24130.537,111.67396,1118.7682,5305.1064,56912.786159999996
GLP,2015,24736.617,2145.61,24665.742,112.99226,1126.5203,5283.8257,58071.307259999994
GLP,2016,24219.408,2129.8442,23782.713,112.80193,1116.6145,5145.707,56507.088630000006
GLP,2017,23339.266,2216.7332,23389.467,114.66923,1120.2482,5086.6836,55267.06723
GLP,2018,23931.027,2189.1614,23623.797,115.08044,1124.8118,5110.401,56094.27864
GLP,2019,23564.182,2112.6865,23650.217,116.35656,1129.2241,5096.6016,55669.26776
GLP,2020,21499.217,2011.4899,20652.688,107.42582,1119.4432,4621.3745,50011.638419999996
GUM,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUM,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTM,2001,130988.24,62633.74,897502.9,17019.648,105837.11,191719.1,1405700.7380000004
GTM,2002,139726.97,66995.33,890577.56,20918.248,105589.85,198454.92,1422262.878
GTM,2003,150955.08,69216.42,867922.2,21592.271,103071.555,194014.0,1406771.5259999998
GTM,2004,150819.73,59311.406,889783.44,22222.45,115630.89,191698.83,1429466.7459999998
GTM,2005,145581.17,67469.22,902154.9,22843.41,112073.52,195632.77,1445754.99
GTM,2006,124627.516,73665.95,892564.9,22937.328,125325.36,196409.38,1435530.434
GTM,2007,131232.86,80164.44,941426.25,23951.314,113495.41,205190.53,1495460.804
GTM,2008,118832.805,68812.44,955240.6,23788.713,118397.805,212234.8,1497307.163
GTM,2009,157980.06,78291.73,1003068.94,24890.088,121517.2,217935.9,1603683.9179999998
GTM,2010,133894.52,60849.105,1271189.9,26208.1,135068.98,259092.86,1886303.4649999999
GTM,2011,157853.9,65723.516,1303612.2,26719.188,138268.23,268983.44,1961160.474
GTM,2012,128852.3,67046.72,1317657.5,27650.11,147345.92,265476.8,1954029.35
GTM,2013,140863.4,69348.03,1359268.5,28351.158,160415.75,272885.84,2031132.678
GTM,2014,136208.12,71894.586,1389943.1,29120.02,163605.6,283614.2,2074385.6260000002
GTM,2015,147429.36,85052.81,1426733.6,29669.822,158160.23,289470.75,2136516.5719999997
GTM,2016,156415.75,86937.75,1513757.5,31782.523,156013.9,302372.72,2247280.143
GTM,2017,150330.7,74049.25,1587512.1,32976.773,161427.0,313765.44,2320061.2630000003
GTM,2018,161126.66,89588.484,1618166.9,33453.492,166272.86,317974.75,2386583.146
GTM,2019,170353.81,92619.83,1658837.6,34245.38,169515.78,323784.12,2449356.52
GTM,2020,156894.05,80785.7,1681053.1,34763.27,172993.53,326366.62,2452856.27
GIN,2001,26660.56,7273.412,753658.4,9665.273,52477.082,158704.95,1008439.6770000001
GIN,2002,27732.303,6925.957,756151.44,9705.304,53800.465,162753.8,1017069.2689999999
GIN,2003,28472.217,6944.9634,757446.0,9751.332,55206.98,166315.8,1024137.2923999999
GIN,2004,29342.766,7333.6772,760621.3,9893.96,56753.65,169773.92,1033719.2732
GIN,2005,30240.895,7856.6445,765133.25,10239.417,58505.363,175179.94,1047155.5094999999
GIN,2006,31653.03,8010.815,772854.7,10386.394,60100.004,177771.83,1060776.7729999998
GIN,2007,32082.295,8288.924,783522.94,10610.714,61834.062,181239.48,1077578.415
GIN,2008,33458.566,11589.318,791795.44,11215.465,63564.902,184147.62,1095771.3109999998
GIN,2009,35263.836,12351.6875,804307.56,11439.113,65458.02,187960.98,1116781.1965
GIN,2010,38576.69,14261.967,815040.8,11432.514,68372.1,193094.95,1140779.021
GIN,2011,40925.688,12298.678,823106.7,11018.771,70501.164,195930.52,1153781.521
GIN,2012,39529.54,12086.587,841726.0,10896.096,73108.55,201474.16,1178820.933
GIN,2013,36801.16,11432.817,837328.8,10593.897,75236.42,204469.67,1175862.764
GIN,2014,37943.48,12588.324,832668.9,10327.619,76990.94,205349.5,1175868.763
GIN,2015,41382.117,13665.132,816170.0,10175.2,79199.445,205316.25,1165908.1439999999
GIN,2016,43940.02,14005.979,801925.6,10016.411,81122.45,205015.56,1156026.0199999998
GIN,2017,46461.94,15858.583,793530.5,9912.41,82670.6,205733.12,1154167.153
GIN,2018,47533.145,17177.898,776228.44,9769.342,84365.95,204462.3,1139537.0749999997
GIN,2019,49613.74,17768.615,784153.75,9884.947,86100.07,207926.83,1155447.952
GIN,2020,50454.918,18156.172,789854.9,10033.577,87925.54,210812.67,1167237.777
GNB,2001,4208.6294,996.0214,145111.34,1418.9963,12106.154,29394.172,193235.3131
GNB,2002,4336.107,965.4949,147599.22,1431.4639,12260.263,30386.092,196978.64080000002
GNB,2003,4655.512,1135.2319,149458.5,1461.0117,12522.444,31319.209,200551.9086
GNB,2004,4779.761,1234.4125,151418.97,1489.1604,12689.362,32187.883,203799.5489
GNB,2005,4856.361,1359.4567,153499.2,1546.4675,11808.762,33288.19,206358.43720000001
GNB,2006,5046.881,1321.1287,156340.98,1568.242,12312.651,34031.2,210621.08270000003
GNB,2007,5196.3677,1401.8582,159984.08,1603.0903,12904.684,35025.113,216115.19319999998
GNB,2008,5303.901,1300.24,162935.47,1615.8668,13522.793,35865.88,220544.1508
GNB,2009,5537.2783,1362.1346,166765.94,1637.1272,14182.654,36851.69,226336.8241
GNB,2010,5618.7734,1385.4203,169815.47,1600.6515,14874.988,37775.03,231070.33320000002
GNB,2011,6181.0347,1255.9442,172721.2,1538.9396,15612.581,38538.39,235848.0895
GNB,2012,6233.772,1230.5258,178637.52,1509.667,15885.724,39985.133,243482.34179999997
GNB,2013,6303.001,1164.6084,180030.11,1460.5498,16110.07,41016.29,246084.6292
GNB,2014,6434.3145,1271.4625,180292.05,1418.6073,16260.424,41373.746,247050.6043
GNB,2015,6904.0596,1367.7892,175792.19,1386.9471,16270.763,41170.312,242892.0609
GNB,2016,7224.7446,1395.5092,171878.12,1357.1592,16325.108,40884.62,239065.261
GNB,2017,7562.31,1565.3564,169034.5,1331.8322,16452.92,40950.57,236897.48859999998
GNB,2018,7679.805,1685.3536,164738.7,1302.9177,16508.64,40745.785,232661.2013
GNB,2019,7980.52,1738.0842,165597.7,1310.6969,16785.346,41239.13,234651.47710000002
GNB,2020,8094.064,1772.3772,166229.95,1322.8641,17077.744,41653.332,236150.33130000002
GUY,2001,25702.139,9821.975,44002.176,1272.7498,5815.132,12773.753,99387.92480000001
GUY,2002,26006.846,10056.462,41292.39,1297.3367,6747.145,13578.079,98978.2587
GUY,2003,25678.137,10065.344,42358.617,1100.1825,8171.274,15166.019,102539.5735
GUY,2004,26463.125,10289.789,41196.09,1160.6193,8521.585,14889.07,102520.2783
GUY,2005,24340.031,8075.4854,38202.39,1148.7609,8164.7935,13977.804,93909.2648
GUY,2006,21042.357,6712.917,33805.63,1027.4415,7673.43,13067.576,83329.35149999999
GUY,2007,23919.732,9410.422,35338.03,1095.8136,8741.416,14293.713,92799.1266
GUY,2008,23075.936,9787.317,33355.9,1071.4375,8226.734,13471.161,88988.48549999998
GUY,2009,23584.492,9391.366,36450.453,946.18475,9150.651,14812.703,94335.84975
GUY,2010,27779.445,11338.607,37105.727,1036.5222,8658.79,14502.135,100421.22619999999
GUY,2011,30755.467,10357.169,40196.793,1149.0393,9131.819,15296.182,106886.46930000001
GUY,2012,33292.957,11614.988,40987.58,1177.0128,10216.916,16474.35,113763.8038
GUY,2013,32491.762,12141.004,41901.8,1081.5057,10007.567,16312.727,113936.3657
GUY,2014,31842.352,12219.721,41847.887,1125.1594,9860.156,16271.655,113166.9304
GUY,2015,31756.658,12444.722,41555.23,1106.5438,10103.308,16443.025,113409.48680000001
GUY,2016,34538.242,13648.447,42221.797,1186.8407,10531.383,17046.936,119173.64570000001
GUY,2017,34865.49,13419.739,42045.86,1168.2289,10731.572,17212.752,119443.64190000002
GUY,2018,36276.04,14173.183,41773.332,1143.4177,10758.837,17210.654,121335.4637
GUY,2019,36651.594,13983.689,42476.504,1179.306,10778.129,17266.09,122335.31199999999
GUY,2020,37261.2,13511.353,41941.85,1145.7502,10829.658,17248.117,121937.92819999998
HTI,2001,29086.334,5179.677,388046.8,6824.721,47793.81,101992.13,578923.4720000001
HTI,2002,32032.582,6054.7993,395971.03,6930.8286,48375.83,101828.266,591193.3359000001
HTI,2003,30057.297,5900.976,380088.1,7049.3657,48368.336,99666.56,571130.6347
HTI,2004,31967.2,5231.995,401025.72,7201.9062,48451.86,104309.945,598188.6262
HTI,2005,31634.344,5394.936,828496.44,7380.1587,63518.895,242044.45,1178469.2237
HTI,2006,30640.115,4420.111,846424.3,7560.834,64600.855,249221.4,1202867.615
HTI,2007,34209.242,5732.8423,873320.1,7895.1733,65880.02,257235.42,1244272.7976
HTI,2008,32531.346,5701.3374,895146.9,8017.248,66862.69,264089.5,1272349.0214
HTI,2009,33345.293,5556.084,925766.4,8185.704,68097.81,273086.2,1314037.491
HTI,2010,32719.002,7270.788,937284.3,8500.687,69181.836,279339.03,1334295.6430000002
HTI,2011,33300.895,12255.21,971210.25,8735.629,70941.98,289382.03,1385825.994
HTI,2012,42174.42,13242.406,1008641.4,8702.033,72341.586,299735.12,1444836.9649999999
HTI,2013,41382.57,13130.459,1034338.8,8784.003,73470.0,306843.2,1477949.0320000001
HTI,2014,48335.695,14530.444,1035753.8,8954.241,73330.516,306292.78,1487197.476
HTI,2015,50079.23,14427.017,1026067.3,9214.942,73246.45,303006.44,1476041.379
HTI,2016,52083.457,15531.224,1040021.4,9345.224,74353.234,306911.72,1498246.2589999998
HTI,2017,51725.523,15852.869,1050904.2,9441.443,74867.31,310031.97,1512823.315
HTI,2018,50193.227,15120.124,1056297.6,9562.663,75298.46,311136.7,1517608.774
HTI,2019,50635.113,15330.664,1068321.1,9688.091,76198.1,314339.38,1534512.4480000003
HTI,2020,49286.37,14891.072,1064807.8,9390.721,76652.56,315159.44,1530187.963
,2001,44715508.0,35081190.0,144114020.0,872721.1,11511261.0,38323330.0,274618030.1
,2002,43385380.0,33187554.0,129392090.0,859364.2,11083866.0,36956884.0,254865138.2
,2003,42857424.0,32863420.0,122670900.0,867738.06,11063908.0,36342636.0,246666026.06
,2004,41606460.0,31807078.0,115815260.0,874906.2,11010963.0,35901920.0,237016587.2
,2005,40872356.0,31085380.0,110253400.0,864598.1,11203024.0,35475664.0,229754422.1
,2006,39468172.0,28973972.0,105309864.0,844891.8,11017746.0,34399130.0,220013775.8
,2007,38642308.0,27565372.0,99528744.0,836660.1,11329379.0,33354530.0,211256993.1
,2008,36338736.0,24198468.0,93309410.0,828636.1,10936626.0,32068194.0,197680070.1
,2009,33217012.0,20948970.0,85920410.0,792159.94,10716586.0,29694282.0,181289419.94
,2010,32977698.0,20159638.0,81897864.0,796768.75,10879957.0,29333714.0,176045639.75
,2011,32279872.0,19497340.0,79054930.0,752782.06,10830587.0,29499408.0,171914919.06
,2012,31145898.0,17967352.0,74429600.0,730383.9,10985835.0,29179486.0,164438554.9
,2013,30310004.0,17259180.0,74652740.0,727685.06,11003851.0,28730922.0,162684382.06
,2014,29420594.0,16585670.0,70870810.0,699276.6,10899817.0,28459252.0,156935419.6
,2015,28809614.0,15660928.0,69686430.0,689903.44,11070669.0,28117984.0,154035528.44
,2016,27731684.0,14381050.0,65294356.0,667230.25,11159568.0,27882984.0,147116872.25
,2017,26726460.0,13828249.0,63853524.0,650419.75,11203397.0,28493646.0,144755695.75
,2018,25748274.0,12971189.0,60960700.0,638861.6,11490151.0,28334338.0,140143513.6
,2019,24659390.0,11759618.0,57810290.0,602449.2,11511585.0,27824840.0,134168172.2
,2020,22342386.0,10588824.0,51456652.0,551802.06,11475117.0,27033682.0,123448463.06
HND,2001,79153.375,36738.55,336850.78,6706.96,39807.62,82508.17,581765.4550000001
HND,2002,85731.61,39016.445,343442.28,6946.585,46327.586,85964.21,607428.716
HND,2003,91609.32,44607.164,354860.84,7434.363,48844.98,95068.74,642425.407
HND,2004,111436.99,55981.875,377862.75,7595.727,51063.3,100113.6,704054.242
HND,2005,114536.83,56502.535,379856.12,7826.3613,53992.773,103775.81,716490.4293
HND,2006,94142.97,70888.41,375045.94,8061.1274,54843.0,101308.03,704289.4774000001
HND,2007,129281.664,67646.87,407537.53,8601.477,55386.504,106198.055,774652.0999999999
HND,2008,123384.92,68029.52,418682.94,8758.808,55559.164,103129.234,777544.5859999999
